"Lang","To","From","ToExposed","PairDirFound","Token","IndexExists","HasRelated","RelatedCount","HasExplainer","HasTitle","HasH1"
"ko","tar.xz","tar","True","True","to","True","False","0","False","True","True"
"ko","tar.xz","tar.bz2","True","True","to","True","False","0","False","True","True"
"ko","tar.xz","tar.gz","True","True","to","True","False","0","False","True","True"
"ko","tar.xz","tbz","True","True","to","True","False","0","False","True","True"
"ko","tar.xz","tgz","True","True","to","True","False","0","False","True","True"
"ko","tar.xz","tiff","True","True","to","True","False","0","False","True","True"
"ko","tar.xz","tsv","True","True","to","True","False","0","False","True","True"
"ko","tar.xz","txt","True","True","to","True","False","0","False","True","True"
"ko","tar.xz","txz","True","True","to","True","False","0","False","True","True"
"ko","tar.xz","wav","True","True","to","True","False","0","False","True","True"
"ko","tar.xz","webm","True","True","to","True","False","0","False","True","True"
"ko","tar.xz","webp","True","True","to","True","False","0","False","True","True"
"ko","tar.xz","xlsx","True","True","to","True","False","0","False","True","True"
"ko","tar.xz","zip","True","True","to","True","False","0","False","True","True"
"ko","tbz","7z","True","True","to","True","False","0","False","True","True"
"ko","tbz","aac","True","True","to","True","False","0","False","True","True"
"ko","tbz","aiff","True","True","to","True","False","0","False","True","True"
"ko","tbz","bmp","True","True","to","True","False","0","False","True","True"
"ko","tbz","csv","True","True","to","True","False","0","False","True","True"
"ko","tbz","docx","True","True","to","True","False","0","False","True","True"
"ko","tbz","flac","True","True","to","True","False","0","False","True","True"
"ko","tbz","gif","True","True","to","True","False","0","False","True","True"
"ko","tbz","html","True","True","to","True","False","0","False","True","True"
"ko","tbz","jpeg","True","True","to","True","False","0","False","True","True"
"ko","tbz","jpg","True","True","to","True","False","0","False","True","True"
"ko","tbz","json","True","True","to","True","False","0","False","True","True"
"ko","tbz","jsonl","True","True","to","True","False","0","False","True","True"
"ko","tbz","m4a","True","True","to","True","False","0","False","True","True"
"ko","tbz","m4v","True","True","to","True","False","0","False","True","True"
"ko","tbz","md","True","True","to","True","False","0","False","True","True"
"ko","tbz","mkv","True","True","to","True","False","0","False","True","True"
"ko","tbz","mov","True","True","to","True","False","0","False","True","True"
"ko","tbz","mp3","True","True","to","True","False","0","False","True","True"
"ko","tbz","mp4","True","True","to","True","False","0","False","True","True"
"ko","tbz","ogg","True","True","to","True","False","0","False","True","True"
"ko","tbz","opus","True","True","to","True","False","0","False","True","True"
"ko","tbz","pdf","True","True","to","True","False","0","False","True","True"
"ko","tbz","png","True","True","to","True","False","0","False","True","True"
"ko","tbz","pptx","True","True","to","True","False","0","False","True","True"
"ko","tbz","rar","True","True","to","True","False","0","False","True","True"
"ko","tbz","rtf","True","True","to","True","False","0","False","True","True"
"ko","tbz","svg","True","True","to","True","False","0","False","True","True"
"ko","tbz","tar","True","True","to","True","False","0","False","True","True"
"ko","tbz","tar.bz2","True","True","to","True","False","0","False","True","True"
"ko","tbz","tar.gz","True","True","to","True","False","0","False","True","True"
"ko","tbz","tar.xz","True","True","to","True","False","0","False","True","True"
"ko","tbz","tgz","True","True","to","True","False","0","False","True","True"
"ko","tbz","tiff","True","True","to","True","False","0","False","True","True"
"ko","tbz","tsv","True","True","to","True","False","0","False","True","True"
"ko","tbz","txt","True","True","to","True","False","0","False","True","True"
"ko","tbz","txz","True","True","to","True","False","0","False","True","True"
"ko","tbz","wav","True","True","to","True","False","0","False","True","True"
"ko","tbz","webm","True","True","to","True","False","0","False","True","True"
"ko","tbz","webp","True","True","to","True","False","0","False","True","True"
"ko","tbz","xlsx","True","True","to","True","False","0","False","True","True"
"ko","tbz","zip","True","True","to","True","False","0","False","True","True"
"ko","tgz","7z","True","True","to","True","False","0","False","True","True"
"ko","tgz","aac","True","True","to","True","False","0","False","True","True"
"ko","tgz","aiff","True","True","to","True","False","0","False","True","True"
"ko","tgz","bmp","True","True","to","True","False","0","False","True","True"
"ko","tgz","csv","True","True","to","True","False","0","False","True","True"
"ko","tgz","docx","True","True","to","True","False","0","False","True","True"
"ko","tgz","flac","True","True","to","True","False","0","False","True","True"
"ko","tgz","gif","True","True","to","True","False","0","False","True","True"
"ko","tgz","html","True","True","to","True","False","0","False","True","True"
"ko","tgz","jpeg","True","True","to","True","False","0","False","True","True"
"ko","tgz","jpg","True","True","to","True","False","0","False","True","True"
"ko","tgz","json","True","True","to","True","False","0","False","True","True"
"ko","tgz","jsonl","True","True","to","True","False","0","False","True","True"
"ko","tgz","m4a","True","True","to","True","False","0","False","True","True"
"ko","tgz","m4v","True","True","to","True","False","0","False","True","True"
"ko","tgz","md","True","True","to","True","False","0","False","True","True"
"ko","tgz","mkv","True","True","to","True","False","0","False","True","True"
"ko","tgz","mov","True","True","to","True","False","0","False","True","True"
"ko","tgz","mp3","True","True","to","True","False","0","False","True","True"
"ko","tgz","mp4","True","True","to","True","False","0","False","True","True"
"ko","tgz","ogg","True","True","to","True","False","0","False","True","True"
"ko","tgz","opus","True","True","to","True","False","0","False","True","True"
"ko","tgz","pdf","True","True","to","True","False","0","False","True","True"
"ko","tgz","png","True","True","to","True","False","0","False","True","True"
"ko","tgz","pptx","True","True","to","True","False","0","False","True","True"
"ko","tgz","rar","True","True","to","True","False","0","False","True","True"
"ko","tgz","rtf","True","True","to","True","False","0","False","True","True"
"ko","tgz","svg","True","True","to","True","False","0","False","True","True"
"ko","tgz","tar","True","True","to","True","False","0","False","True","True"
"ko","tgz","tar.bz2","True","True","to","True","False","0","False","True","True"
"ko","tgz","tar.gz","True","True","to","True","False","0","False","True","True"
"ko","tgz","tar.xz","True","True","to","True","False","0","False","True","True"
"ko","tgz","tbz","True","True","to","True","False","0","False","True","True"
"ko","tgz","tiff","True","True","to","True","False","0","False","True","True"
"ko","tgz","tsv","True","True","to","True","False","0","False","True","True"
"ko","tgz","txt","True","True","to","True","False","0","False","True","True"
"ko","tgz","txz","True","True","to","True","False","0","False","True","True"
"ko","tgz","wav","True","True","to","True","False","0","False","True","True"
"ko","tgz","webm","True","True","to","True","False","0","False","True","True"
"ko","tgz","webp","True","True","to","True","False","0","False","True","True"
"ko","tgz","xlsx","True","True","to","True","False","0","False","True","True"
"ko","tgz","zip","True","True","to","True","False","0","False","True","True"
"ko","tiff","7z","True","True","to","True","False","0","False","True","True"
"ko","tiff","aac","True","True","to","True","False","0","False","True","True"
"ko","tiff","aiff","True","True","to","True","False","0","False","True","True"
"ko","tiff","bmp","True","True","to","True","False","0","False","True","True"
"ko","tiff","csv","True","True","to","True","False","0","False","True","True"
"ko","tiff","docx","True","True","to","True","False","0","False","True","True"
"ko","tiff","flac","True","True","to","True","False","0","False","True","True"
"ko","tiff","gif","True","True","to","True","False","0","False","True","True"
"ko","tiff","html","True","True","to","True","False","0","False","True","True"
"ko","tiff","jpeg","True","True","to","True","False","0","False","True","True"
"ko","tiff","jpg","True","True","to","True","False","0","False","True","True"
"ko","tiff","json","True","True","to","True","False","0","False","True","True"
"ko","tiff","jsonl","True","True","to","True","False","0","False","True","True"
"ko","tiff","m4a","True","True","to","True","False","0","False","True","True"
"ko","tiff","m4v","True","True","to","True","False","0","False","True","True"
"ko","tiff","md","True","True","to","True","False","0","False","True","True"
"ko","tiff","mkv","True","True","to","True","False","0","False","True","True"
"ko","tiff","mov","True","True","to","True","False","0","False","True","True"
"ko","tiff","mp3","True","True","to","True","False","0","False","True","True"
"ko","tiff","mp4","True","True","to","True","False","0","False","True","True"
"ko","tiff","ogg","True","True","to","True","False","0","False","True","True"
"ko","tiff","opus","True","True","to","True","False","0","False","True","True"
